Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Conf,Run
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,39,33,0.960976,9757,9941,4705.3434,4794.0779,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,31,37,0.957234,5944,6001,2866.5123,2894.0008,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0,36,0.953266,5492,5542,2648.534,2672.6466,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,5,26,0.952162,2091,2153,1008.3912,1038.2909,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,46,5,0.947185,4453,4469,2147.473,2155.189,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,4,31,0.946154,2030,2018,978.9738,973.1867,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,6,4,0.942471,1966,1917,948.1096,924.4792,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,2,3,0.941081,1795,1796,865.6443,866.1265,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,16,17,0.939885,2030,2036,978.9738,981.8673,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,34,38,0.935994,4084,4113,1969.5216,1983.5069,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,20,21,0.931772,1854,1940,894.0972,935.571,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,12,23,0.925341,2663,2701,1284.24,1302.5656,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,17,0,0.924786,2983,3082,1438.561,1486.304,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,41,30,0.923097,3687,3640,1778.0671,1755.4012,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,10,22,0.917508,1694,1723,816.9367,830.9221,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,11,8,0.916262,1589,1569,766.3002,756.6551,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,15,1,0.914505,1631,1616,786.5548,779.321,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,25,16,0.913872,1238,1273,597.0293,613.9082,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,22,32,0.908313,2586,2763,1247.1065,1332.4653,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,29,28,0.900914,1379,1326,665.027,639.4676,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,8,35,0.89899,2181,2331,1051.794,1124.1319,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,1,24,0.898519,2548,2578,1228.7809,1243.2485,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,24,46,0.895563,1364,1413,657.7932,681.4236,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,30,2,0.893545,795,877,383.3912,422.936,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,9,10,0.889804,1485,1499,716.1458,722.8974,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,26,12,0.88968,511,551,246.4313,265.7215,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,36,39,0.887194,2683,2637,1293.885,1271.7014,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,14,25,0.879535,1447,1299,697.8202,626.4468,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,7,9,0.877545,3096,2807,1493.0556,1353.6844,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,19,29,0.875,864,816,416.6667,393.5185,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,13,34,0.874838,1460,1431,704.0895,690.1042,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,18,6,0.872771,1906,1980,919.1744,954.8611,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,32,40,0.871141,737,657,355.4205,316.8403,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,23,47,0.870836,2880,3073,1388.8889,1481.9637,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,44,14,0.869383,1667,1911,803.9159,921.5856,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,42,45,0.867157,1576,1727,760.0309,832.8511,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,45,44,0.86236,345,318,166.3773,153.3565,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,40,18,0.861067,1666,1857,803.4336,895.544,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,33,27,0.857724,901,927,434.51,447.0486,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,21,7,0.836488,2339,2221,1127.99,1071.0841,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,38,15,0.787709,164,156,79.0895,75.2315,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,37,41,0.775362,400,335,192.9012,161.5548,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,35,42,0.723005,213,154,102.7199,74.267,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,27,19,0.709288,2428,3240,1170.9105,1562.5,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,3,20,0.680545,5131,3628,2474.4406,1749.6142,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,47,43,0.645983,1429,1091,689.1397,526.1381,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,28,-1,0.0,0,1504,0.0,725.3086,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,43,-1,0.0,0,2144,0.0,1033.9506,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,48,-1,0.0,0,718,0.0,346.2577,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,49,-1,0.0,0,2200,0.0,1060.9568,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,11,0.0,31,0,14.9498,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,13,0.0,27,0,13.0208,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,4,16,0.973459,13442,13251,6482.446,6390.3356,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,1,11,0.970593,12548,12313,6051.3117,5937.9823,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,12,0,0.97008,6498,6605,3133.6806,3185.2816,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,6,5,0.968968,20371,20046,9823.9776,9667.2454,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,3,20,0.967808,17036,16706,8215.6636,8056.5201,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,18,24,0.965294,2117,2130,1020.9298,1027.1991,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,0,9,0.964476,14003,13592,6752.99,6554.784,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,7,10,0.953341,5127,5046,2472.5116,2433.4491,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,2,12,0.951697,8550,8299,4123.2639,4002.2184,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,13,18,0.950934,7944,7722,3831.0185,3723.9583,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,10,1,0.949974,3754,3730,1810.3781,1798.804,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,8,19,0.946643,7271,7140,3506.4622,3443.287,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,15,7,0.940707,2841,2756,1370.081,1329.0895,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,9,4,0.93888,5639,5337,2719.4252,2573.7847,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,5,13,0.937647,3378,3210,1629.0509,1548.0324,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,11,8,0.936508,3327,3139,1604.456,1513.7924,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,20,2,0.928875,2637,2814,1271.7014,1357.0602,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,17,25,0.925703,3548,3502,1711.034,1688.8503,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,14,6,0.920272,2050,1900,988.6188,916.2809,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,19,14,0.913218,2191,2108,1056.6165,1016.5895,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,16,23,0.899234,32761,29701,15799.0934,14323.3989,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,22,17,0.866171,268,234,129.2438,112.8472,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,26,21,0.79148,4411,3579,2127.2184,1725.9838,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,24,15,0.748691,186,148,89.6991,71.3735,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,21,3,0.735141,14231,10729,6862.9437,5174.0934,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FP,23,-1,0.0,0,3107,0.0,1498.3603,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FP,25,-1,0.0,0,1984,0.0,956.7901,0.46,seg_small_optA_r560_acc16_lr1e4
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FN,-1,22,0.0,3240,0,1562.5,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,24,1,0.950015,6495,6184,3132.2338,2982.2531,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0,9,0.948093,2828,2689,1363.8117,1296.7785,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,25,14,0.947824,3562,3419,1717.7855,1648.8233,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,9,7,0.942527,6859,6593,3307.7739,3179.4946,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,7,20,0.934953,5331,5259,2570.8912,2536.169,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,6,11,0.933798,2289,2151,1103.8773,1037.3264,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,13,0,0.927092,1192,1134,574.8457,546.875,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,5,13,0.918372,13635,12710,6575.5208,6129.4367,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,2,10,0.917171,3766,3525,1816.1651,1699.9421,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,35,15,0.916221,12277,11716,5920.6211,5650.0772,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,8,12,0.913504,2737,2506,1319.9267,1208.5262,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,3,5,0.910906,12907,11780,6224.4406,5680.9414,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,11,8,0.909488,1574,1485,759.0664,716.1458,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,12,32,0.903202,10961,10077,5285.9761,4859.6644,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,26,19,0.895592,3128,2936,1508.4877,1415.8951,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,17,30,0.892183,1445,1363,696.8557,657.311,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,19,2,0.890618,2110,2021,1017.554,974.6335,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,14,21,0.887732,1317,1222,635.1273,589.3133,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,1,17,0.876444,11804,10779,5692.5154,5198.206,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,4,3,0.874358,4060,3608,1957.9475,1739.9691,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,10,4,0.859065,1527,1375,736.4005,663.098,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,15,16,0.838255,3048,2555,1469.9074,1232.1566,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,18,28,0.833619,6350,5431,3062.3071,2619.1165,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,23,33,0.828937,8759,7396,4224.0548,3566.7438,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,16,26,0.571384,16139,9308,7783.0826,4488.8117,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,20,31,0.553741,1448,836,698.3025,403.1636,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,33,22,0.536383,7671,4153,3699.3634,2002.7971,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,21,-1,0.0,0,12209,0.0,5887.8279,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,22,-1,0.0,0,6274,0.0,3025.6559,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,27,-1,0.0,0,5685,0.0,2741.6088,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,28,-1,0.0,0,3176,0.0,1531.6358,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,29,-1,0.0,0,2255,0.0,1087.4807,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,30,-1,0.0,0,1246,0.0,600.8873,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,31,-1,0.0,0,19405,0.0,9358.1211,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,32,-1,0.0,0,261,0.0,125.8681,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,34,-1,0.0,0,15099,0.0,7281.5394,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,36,-1,0.0,0,7877,0.0,3798.7076,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,6,0.0,53,0,25.5594,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,18,0.0,24597,0,11861.9792,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,23,0.0,42,0,20.2546,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,24,0.0,87,0,41.956,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,25,0.0,28,0,13.5031,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,27,0.0,43,0,20.7369,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,29,0.0,44,0,21.2191,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,34,0.0,40899,0,19723.669,0.0,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,0,4,0.976634,21375,21346,10308.1597,10294.1744,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,3,9,0.97522,15798,15608,7618.6343,7527.0062,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,2,14,0.970613,24971,24584,12042.3418,11855.7099,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,6,13,0.97038,20474,20437,9873.6497,9855.8063,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,10,12,0.969161,25351,25540,12225.598,12316.7438,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,19,2,0.967602,11166,11123,5384.838,5364.1011,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,8,6,0.966343,8892,8927,4288.1944,4305.0733,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,12,0,0.96592,3919,3984,1889.9498,1921.2963,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,1,18,0.963956,9412,9332,4538.966,4500.3858,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,4,11,0.961801,10145,10295,4892.4576,4964.7955,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,5,15,0.959288,6714,6713,3237.8472,3237.365,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,16,1,0.958801,1584,1554,763.8889,749.4213,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,13,16,0.95151,2504,2406,1207.5617,1160.3009,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,14,5,0.950875,4069,4072,1962.2878,1963.7346,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,15,7,0.948919,2491,2469,1201.2924,1190.6829,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,7,19,0.947768,12866,12268,6204.6682,5916.2809,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,9,17,0.936296,3800,3738,1832.5617,1802.662,0.46,seg_small_optA_r560_acc16_lr1e4
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,11,8,0.935447,2582,2485,1245.1775,1198.3989,0.46,seg_small_optA_r560_acc16_lr1e4
