Tile,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,15,24,0.850742089050686,3493,3116,40.25620835036846,35.91134990545323
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,13,16,0.849791281735441,14102,12929,162.52306045144462,149.00444253132375
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,9,20,0.8449844074844075,6715,7484,77.38918954272093,86.2517787844711
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,18,18,0.8352293577981651,2602,2399,29.987590646338028,27.648051483691365
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,16,5,0.8208140998741082,4222,4456,48.65780465366608,51.35461334361347
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,8,6,0.8181559880664867,6497,6301,74.87677802815456,72.61791262973709
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,33,14,0.798705966930266,1225,1277,14.11790874010918,14.717199560097487
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,26,7,0.7972651605231866,1610,1413,18.554965772714922,16.284575550836138
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,5,3,0.7939040361947851,8244,6823,95.01064461506945,78.6338704765428
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,7,28,0.7917858071224331,3653,3240,42.10018010417864,37.34042801465611
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,25,11,0.7790927021696252,3433,2881,39.564718942689645,33.203016392044525
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,31,1,0.761101243339254,1117,866,12.873227806287309,9.980497117497592
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,21,30,0.7581699346405228,1308,1113,15.07446908739821,12.827128512442055
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,28,8,0.7489481065918654,650,597,7.49113524985385,6.880319606404228
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,12,25,0.7428354045143292,3782,3090,43.5868823306881,35.61170449545907
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,20,29,0.7180758017492711,3082,2811,35.51950590776856,32.396278749752575
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,6,22,0.6905400229797013,5092,3736,58.684401065008934,43.05674045146767
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,24,26,0.6122419201867659,12991,9108,149.71898158592518,104.96809208564441
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,TP,10,15,0.5128246753246753,6061,3258,69.85195499902183,37.54787483695976
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,17,-1,0.0,0,3495,0.0,40.27925799729109
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,22,-1,0.0,0,2815,0.0,32.44237804359783
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,23,-1,0.0,0,3450,0.0,39.760640941531975
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,29,-1,0.0,0,4532,0.0,52.2304999266733
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,30,-1,0.0,0,4140,0.0,47.71276912983837
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,32,-1,0.0,0,3136,0.0,36.1418463746795
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,34,-1,0.0,0,3312,0.0,38.1702153038707
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,35,-1,0.0,0,2093,0.0,24.121455504529397
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,36,-1,0.0,0,4004,0.0,46.14539313909972
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,37,-1,0.0,0,1063,0.0,12.250887339376373
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FP,38,-1,0.0,0,4738,0.0,54.604613559703914
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FN,-1,9,0.0,11663,0,134.4140160293007,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FN,-1,10,0.0,12616,0,145.3971727879326,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FN,-1,23,0.0,15559,0,179.31472823457855,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c1.jpg,FN,-1,27,0.0,766,0,8.82801477136623,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,12,26,0.8869811487742278,10421,10900,120.10018529034919,125.62057572831841
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,23,32,0.8789216670011372,14830,13258,170.91313193128093,152.7961094500959
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,5,20,0.860911633532391,13047,11571,150.36437169975875,133.35373227085984
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,28,36,0.8492773571920165,4066,3995,46.85993219370116,46.0416697279479
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,20,31,0.8384630089848977,9847,9387,113.48493662355517,108.18351783135091
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,25,6,0.8282665343094677,7693,7041,88.66046688788565,81.14628199110916
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,26,14,0.8146056475170399,4334,4984,49.94858488133321,57.43972013118706
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,22,17,0.8067220816769064,12419,12577,143.1267825660538,144.94770467294134
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,9,30,0.7950721153846154,1526,1461,17.586880601964577,16.837767076979194
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,1,33,0.7922848664688428,5685,5187,65.51862137756791,59.779259293833725
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,17,18,0.783256880733945,3382,2838,38.97695294616265,32.70744898320804
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,8,35,0.7826297913634158,3901,3447,44.958336322584415,39.72606647114803
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,30,23,0.7761033369214209,826,824,9.519504179045047,9.496454532122419
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,0,10,0.7692307692307693,2081,1829,23.983157622993634,21.078902110742604
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,4,1,0.7576713819368879,7773,8380,89.58245276479073,96.5780206058081
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,6,15,0.7551766138855055,1608,1274,18.531916125792293,14.682625089713547
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,19,28,0.7466019417475728,915,884,10.54521346710196,10.187943939801237
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,10,9,0.7313432835820896,1185,903,13.656915801656634,10.406915585566194
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,2,0,0.7297702297702298,1694,1769,19.523050943465265,20.387412703063788
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,21,11,0.7236363636363636,1227,1143,14.140958387031807,13.172873216281463
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,7,2,0.7071563088512242,2678,2761,30.863477229397862,31.820037576686893
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,15,3,0.6968517863459498,2019,2778,23.268618568392192,32.01595957552922
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,11,27,0.6761640027797081,1394,1018,16.065603905071182,11.732270283617261
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,14,4,0.6250107557722645,23270,33386,268.18264194476785,384.76775607941636
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,TP,18,24,0.5521333516257374,27078,40803,312.0691696854501,470.2473716919795
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FP,3,-1,0.0,0,24327,0.0,280.36438034337635
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FP,13,-1,0.0,0,620,0.0,7.145390546014442
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FP,16,-1,0.0,0,851,0.0,9.807624765577888
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FP,24,-1,0.0,0,945,0.0,10.890958170941367
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FP,27,-1,0.0,0,1696,0.0,19.546100590387894
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FP,29,-1,0.0,0,2033,0.0,23.42996609685058
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,5,0.0,966,0,11.132979463628953,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,7,0.0,12167,0,140.22252705380276,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,8,0.0,3484,0,40.152484939216635,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,12,0.0,2483,0,28.616136654441707,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,13,0.0,2435,0,28.062945128298654,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,16,0.0,2377,0,27.394505367542465,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,19,0.0,6618,0,76.27128166697351,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,21,0.0,10039,0,115.69770272812738,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,22,0.0,877,0,10.10727017557204,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,25,0.0,855,0,9.853724059423142,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,29,0.0,1002,0,11.547873108236242,0.0
TORDILHA-G_012_jpg.rf.5a71e85cb1442ba538dc7acb7149a07d_r2c2.jpg,FN,-1,34,0.0,2568,0,29.595746648653364,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,TP,6,5,0.8456848733196741,19606,17328,225.95568878251476,199.70214093764233
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,TP,5,2,0.7804041174227984,44485,48915,512.6817716765362,563.7367396101555
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,TP,2,4,0.7518618821936357,2883,2292,33.226066038967154,26.414895373330808
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,TP,1,0,0.7502078137988363,3855,4567,44.42819444336399,52.633868747819285
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,TP,0,1,0.6892973339706722,58410,51146,673.1649383753283,589.4486207523462
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,TP,3,3,0.6596774193548387,2479,1637,28.570037360596455,18.86613600617039
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c0.jpg,FP,4,-1,0.0,0,98082,0.0,1130.377734732562
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,8,15,0.8757593014426728,9542,10221,109.96986546785452,117.79522059808647
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,10,14,0.8497167610796401,8710,7943,100.3812123480416,91.54167275321404
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,0,1,0.8191078704696547,9170,7795,105.68263114024586,89.83599888093964
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,14,3,0.8161756469138568,33999,30853,391.8324728612016,355.575378251909
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,6,2,0.7941483803552769,37689,32708,434.3590714334489,376.95392577264573
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,4,24,0.7668161434977578,1896,2044,21.851065282650616,23.55673915492503
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,12,17,0.7278294573643411,10742,11547,123.79965362143086,133.0771365077883
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,3,0,0.6600642398286938,1748,1353,20.1453914103762,15.593086143157322
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,TP,5,12,0.6460217515741271,8686,5692,100.10461658497006,65.5992951417971
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,1,-1,0.0,0,6512,0.0,75.04965038007427
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,2,-1,0.0,0,4440,0.0,51.17021616823246
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,7,-1,0.0,0,8082,0.0,93.14362321433664
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,9,-1,0.0,0,3785,0.0,43.621456801072036
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,11,-1,0.0,0,18165,0.0,209.34841817476183
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,13,-1,0.0,0,4612,0.0,53.152485803578394
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,15,-1,0.0,0,39419,0.0,454.2970160215214
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FP,16,-1,0.0,0,1553,0.0,17.898050835420044
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,4,0.0,45393,0,523.146311379409,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,5,0.0,12192,0,140.5106476403356,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,6,0.0,7075,0,81.53812598879384,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,7,0.0,35985,0,414.7207722553705,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,8,0.0,87239,0,1005.4140739415385,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,9,0.0,5784,0,66.65957890023796,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,10,0.0,12001,0,138.3094063592247,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,11,0.0,8088,0,93.21277215510453,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,13,0.0,7912,0,91.18440322591333,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,16,0.0,8437,0,97.23493554310298,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,18,0.0,30905,0,356.1746690718973,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,19,0.0,35531,0,409.4885024039341,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,20,0.0,16638,0,191.75001274933595,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,21,0.0,15763,0,181.6657922206865,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,22,0.0,2116,0,24.386526444139612,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c1.jpg,FN,-1,23,0.0,1703,0,19.626774354617087,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,TP,1,6,0.8436362633726702,33872,32993,390.3688202816148,380.23850045912013
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,TP,4,2,0.8369610715780661,12222,14109,140.85639234417502,162.6037342156738
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,TP,3,3,0.7254992319508449,4830,6403,55.66489731814477,73.79344462279109
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,TP,7,0,0.7067545304777595,12372,9384,142.58511586337207,108.14894336096697
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,TP,5,7,0.6929189297927982,9288,7543,107.04256030868086,86.9317433686886
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,TP,0,11,0.6392231818396338,27142,42325,312.80675838697414,487.7881530000988
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,TP,2,1,0.6351818723911747,8281,5430,95.43706308313806,62.57979139493293
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FP,6,-1,0.0,0,5174,0.0,59.62943658883665
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FP,8,-1,0.0,0,12790,0.0,147.40249207020113
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FN,-1,4,0.0,6806,0,78.43794847770047,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FN,-1,5,0.0,2956,0,34.06737815164305,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FN,-1,8,0.0,12299,0,141.74380375069617,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FN,-1,9,0.0,6603,0,76.0984093150538,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FN,-1,10,0.0,19665,0,226.63565336673224,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r0c2.jpg,FN,-1,12,0.0,7633,0,87.96897748020683,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c0.jpg,TP,0,0,0.7475859481447839,97920,79079,1128.5107133318293,911.3715144972194
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c0.jpg,FP,1,-1,0.0,0,10886,0.0,125.45922819986002
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c0.jpg,FP,2,-1,0.0,0,45709,0.0,526.7881555931841
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,TP,2,3,0.7875177304964539,6887,5715,79.37145917806687,65.86436608140731
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,TP,0,8,0.7734343297714054,14636,11586,168.6773161797861,133.52660462277956
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,TP,1,10,0.7199418228829993,5985,4658,68.97606841596199,53.682627682798824
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,TP,8,11,0.7057849629918193,7247,10268,83.52039562413978,118.33688730076821
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,TP,9,5,0.685743764034715,15026,12750,173.1719973296984,146.9414991317486
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,TP,11,1,0.6700720263207296,93092,75941,1072.868865660607,875.2066184756173
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,TP,4,4,0.6375617792421746,1704,1278,19.6382991780784,14.7287243835588
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FP,3,-1,0.0,0,61527,0.0,709.0878131042429
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FP,5,-1,0.0,0,2729,0.0,31.45124322592486
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FP,6,-1,0.0,0,11916,0.0,137.32979636501304
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FP,7,-1,0.0,0,2286,0.0,26.345746432562926
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FP,10,-1,0.0,0,15690,0.0,180.82448010801062
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FP,12,-1,0.0,0,58728,0.0,676.829832236026
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FN,-1,0,0.0,27241,0,313.9477159096442,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FN,-1,2,0.0,1459,0,16.814717430056564,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FN,-1,6,0.0,3471,0,40.002662234219564,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FN,-1,7,0.0,15534,0,179.0266076480457,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c1.jpg,FN,-1,9,0.0,775,0,8.931738182518052,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,7,14,0.8650820989780686,8182,8061,94.296105560468,92.90160192164906
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,4,4,0.8458984134792769,7627,7382,87.89982853943894,85.0762467914171
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,9,3,0.8446601941747572,3027,3243,34.88564061739631,37.375002485040056
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,2,16,0.8402668546943646,15623,18306,180.0523169361026,210.97341828280705
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,0,6,0.8328551944692658,19994,18978,230.42732028550444,218.7180996488098
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,11,1,0.8037433985709848,10766,12459,124.07624938450239,143.58777550450634
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,6,13,0.7987481289971424,21354,18303,246.10108019289095,210.9388438124231
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,1,12,0.7888287261328014,6344,6210,73.11348003857358,71.56915369475756
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,8,7,0.7380572579968097,11656,9046,134.3333422650715,104.25355303104297
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,3,0,0.6380569758948137,5397,3573,62.19947222070959,41.17819422727355
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,10,15,0.5396697902721999,11165,6087,128.67465394556652,70.15160040901598
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,TP,5,11,0.5268245529241179,5677,3800,65.42642278987739,43.79432915299174
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,FP,12,-1,0.0,0,5160,0.0,59.468089060378254
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,FN,-1,2,0.0,9723,0,112.05585851435228,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,FN,-1,5,0.0,26146,0,301.3280342195058,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,FN,-1,8,0.0,5593,0,64.45833761912705,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,FN,-1,9,0.0,43311,0,499.151628932954,0.0
TOSTADA-B_004_jpg.rf.25c22e0051034e43662e42875d5b085f_r1c2.jpg,FN,-1,10,0.0,10079,0,116.15869566657993,0.0
