Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Conf,Run
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,24,46,0.936125,1368,1360,659.7222,655.8642,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,30,28,0.933709,1384,1358,667.4383,654.8997,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,10,8,0.932449,1596,1608,769.6759,775.463,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,7,35,0.932188,2185,2203,1053.723,1062.4035,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,20,32,0.930129,2592,2629,1250.0,1267.8434,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,1,24,0.927103,2552,2603,1230.7099,1255.3048,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,13,10,0.925161,1487,1497,717.1103,721.9329,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,28,2,0.922444,799,837,385.3202,403.6458,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,40,30,0.920597,3695,3634,1781.9252,1752.5077,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,22,16,0.920368,1241,1267,598.4761,611.0147,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,33,27,0.914376,904,907,435.9568,437.4035,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,17,34,0.911025,1460,1504,704.0895,725.3086,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,27,12,0.909747,512,546,246.9136,263.3102,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,21,47,0.905902,2887,2926,1392.2647,1411.0725,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,25,6,0.905876,1916,1911,923.9969,921.5856,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,18,29,0.902519,865,872,417.1489,420.5247,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,15,25,0.889117,1449,1311,698.7847,632.2338,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,35,14,0.875474,1669,1795,804.8804,865.6443,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,29,0,0.872527,2987,2786,1440.49,1343.5571,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,31,19,0.871184,2430,2596,1171.875,1251.929,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,19,7,0.856554,2347,2157,1131.848,1040.2199,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,44,45,0.855263,1578,1806,760.9954,870.9491,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,32,40,0.849389,737,626,355.4205,301.8904,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,23,18,0.837519,1670,1915,805.3627,923.5147,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,43,15,0.823204,164,166,79.0895,80.054,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,46,41,0.811414,401,329,193.3835,158.6613,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,41,42,0.78972,214,169,103.2022,81.5008,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,39,39,0.707816,2690,1986,1297.2608,957.7546,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,16,20,0.683086,5135,3612,2476.3696,1741.8981,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,48,43,0.646898,1435,981,692.0332,473.0903,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,26,-1,0.0,0,1411,0.0,680.4591,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,34,-1,0.0,0,2157,0.0,1040.2199,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,38,-1,0.0,0,2161,0.0,1042.1489,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,42,-1,0.0,0,576,0.0,277.7778,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,47,-1,0.0,0,197,0.0,95.0039,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,49,-1,0.0,0,62,0.0,29.8997,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,5,0.0,4461,0,2151.331,0.0,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,11,0.0,31,0,14.9498,0.0,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,13,0.0,28,0,13.5031,0.0,0.44,seg_large_r672_auto
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,44,0.0,345,0,166.3773,0.0,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,15,0,0.977939,6500,6590,3134.6451,3178.0478,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,11,5,0.976913,20386,20374,9831.2114,9825.4244,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,1,16,0.974456,13448,13219,6485.3395,6374.9035,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,0,11,0.973228,12558,12281,6056.1343,5922.5502,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,4,20,0.967938,17049,16709,8221.9329,8057.9668,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,12,1,0.96726,3760,3751,1813.2716,1808.9313,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,5,19,0.963826,7272,7223,3506.9444,3483.314,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,3,9,0.961632,14016,13490,6759.2593,6505.5941,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,26,3,0.96007,14249,13878,6871.6242,6692.7083,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,9,10,0.959023,5144,5039,2480.7099,2430.0733,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,10,8,0.958134,3332,3216,1606.8673,1550.9259,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,14,4,0.956976,5649,5586,2724.2477,2693.8657,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,13,24,0.955566,2118,2063,1021.412,994.8881,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,16,2,0.953582,2637,2708,1271.7014,1305.9414,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,2,12,0.952835,8558,8252,4127.1219,3979.5525,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,6,18,0.950181,7948,7710,3832.9475,3718.1713,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,18,14,0.942831,2191,2091,1056.6165,1008.3912,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,7,13,0.942748,3386,3231,1632.909,1558.1597,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,8,23,0.936747,32775,31004,15805.8449,14951.7747,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,19,7,0.931497,2847,2764,1372.9745,1332.9475,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,17,6,0.929126,2057,1917,991.9946,924.4792,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,20,25,0.920409,3557,3585,1715.3742,1728.8773,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,22,22,0.91901,3245,3034,1564.9113,1463.1559,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,21,17,0.857664,269,240,129.7261,115.7407,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,24,21,0.774696,4417,3452,2130.1119,1664.7377,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,TP,27,15,0.680628,187,134,90.1813,64.6219,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FP,23,-1,0.0,0,10698,0.0,5159.1435,0.44,seg_large_r672_auto
ROSILHA-M-D_009_jpg.rf.b52035c8fe5fd87e1eed76dc4bbe6a14.jpg,FP,25,-1,0.0,0,3124,0.0,1506.5586,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,12,14,0.967409,3566,3497,1719.7145,1686.439,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,4,1,0.946025,6501,6154,3135.1273,2967.7855,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,3,7,0.935994,6870,6469,3313.0787,3119.6952,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,10,20,0.935751,5340,5175,2575.2315,2495.6597,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,7,9,0.933639,2831,2647,1365.2585,1276.5239,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0,13,0.931911,13651,12963,6583.2369,6251.4468,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,9,11,0.92823,2298,2135,1108.2176,1029.6103,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,1,5,0.922672,12912,11927,6226.8519,5751.8326,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,6,10,0.916492,3785,3513,1825.3279,1694.1551,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,29,15,0.91162,12289,11828,5926.4082,5704.0895,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,22,30,0.908219,1450,1336,699.267,644.2901,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,27,19,0.900945,3131,3106,1509.9344,1497.8781,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,8,12,0.897053,2741,2474,1321.8557,1193.0941,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,11,8,0.892968,1580,1462,761.9599,705.054,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,13,2,0.892315,2115,1997,1019.9653,963.0594,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,14,0,0.891213,1195,1065,576.2924,513.5995,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,18,32,0.888267,10983,9922,5296.5856,4784.9151,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,16,21,0.877994,1320,1189,636.5741,573.3989,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,2,17,0.877133,11813,10630,5696.8557,5126.3503,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,5,3,0.873436,4065,3573,1960.3588,1723.0903,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,15,4,0.857884,1530,1333,737.8472,642.8434,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,17,16,0.835352,3055,2552,1473.2832,1230.7099,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,21,28,0.827775,6371,5303,3072.4344,2557.3881,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,30,33,0.683004,8782,6052,4235.1466,2918.5957,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,24,26,0.558381,16148,9037,7787.4228,4358.1211,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,25,31,0.554795,1449,821,698.7847,395.9298,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,19,22,0.551693,7686,4276,3706.5972,2062.1142,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,20,-1,0.0,0,6257,0.0,3017.4576,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,23,-1,0.0,0,2360,0.0,1138.1173,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,26,-1,0.0,0,2841,0.0,1370.081,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,28,-1,0.0,0,4633,0.0,2234.2785,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,31,-1,0.0,0,14258,0.0,6875.9645,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,32,-1,0.0,0,5886,0.0,2838.5417,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,33,-1,0.0,0,7932,0.0,3825.2315,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,6,0.0,53,0,25.5594,0.0,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,18,0.0,24618,0,11872.1065,0.0,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,23,0.0,42,0,20.2546,0.0,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,24,0.0,89,0,42.9205,0.0,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,25,0.0,28,0,13.5031,0.0,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,27,0.0,44,0,21.2191,0.0,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,29,0.0,46,0,22.1836,0.0,0.44,seg_large_r672_auto
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,-1,34,0.0,40948,0,19747.2994,0.0,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,6,4,0.984112,21386,21449,10313.4645,10343.8465,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,13,9,0.982425,15812,15885,7625.3858,7660.5903,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,0,14,0.975929,24984,24760,12048.6111,11940.5864,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,20,2,0.9749,11168,11099,5385.8025,5352.527,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,12,11,0.972061,10151,10177,4895.3511,4907.8897,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,7,0,0.971543,3919,3979,1889.9498,1918.885,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,3,12,0.970803,25381,25649,12240.0656,12369.3094,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,2,13,0.969913,20491,20430,9881.848,9852.4306,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,4,6,0.96962,8897,8867,4290.6057,4276.1381,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,5,15,0.968275,6718,6621,3239.7762,3192.9977,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,1,18,0.967066,9423,9272,4544.2708,4471.4506,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,15,1,0.962217,1586,1530,764.8534,737.8472,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,17,8,0.960875,2582,2530,1245.1775,1220.1003,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,14,7,0.956185,2497,2548,1204.186,1228.7809,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,10,5,0.955379,4077,4030,1966.1458,1943.4799,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,8,19,0.953703,12878,12315,6210.4552,5938.9468,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,11,16,0.951587,2507,2411,1209.0085,1162.7122,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,16,10,0.950604,2798,2691,1349.3441,1297.7431,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,9,17,0.95018,3813,3781,1838.831,1823.3989,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,18,21,0.898944,31931,30493,15398.8233,14705.3434,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,21,3,0.877076,281,284,135.5131,136.9599,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,19,20,0.819524,1740,2081,839.1204,1003.5687,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,TP,22,23,0.81203,527,437,254.1474,210.7446,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,FP,23,-1,0.0,0,4562,0.0,2200.0386,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,FP,24,-1,0.0,0,6087,0.0,2935.4745,0.44,seg_large_r672_auto
ZAINA-679-B_011_jpg.rf.27d46a055eff6f5810ec4c5c9429b994.jpg,FN,-1,22,0.0,395,0,190.49,0.0,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,7,10,0.976977,987,988,475.9838,476.466,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,6,6,0.972343,7946,7957,3831.983,3837.2878,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,14,27,0.967742,19726,19863,9512.9244,9578.9931,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,9,18,0.967372,3272,3240,1577.9321,1562.5,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,0,7,0.963415,14530,14128,7007.1373,6813.2716,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,4,19,0.96332,11700,11744,5642.3611,5663.5802,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,5,20,0.960592,9892,9859,4770.4475,4754.5332,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,18,2,0.955174,2349,2318,1132.8125,1117.8627,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,20,0,0.9517,7560,7593,3645.8333,3661.7477,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,16,25,0.945953,37628,36758,18146.2191,17726.659,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,19,5,0.944548,4732,4631,2282.0216,2233.314,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,24,22,0.942172,8453,8642,4076.4853,4167.6312,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,22,14,0.940699,6280,6156,3028.5494,2968.75,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,1,9,0.931339,2491,2544,1201.2924,1226.8519,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,11,11,0.921219,3167,3198,1527.2955,1542.2454,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,8,3,0.91356,1791,1751,863.7153,844.4252,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,15,1,0.911932,328,345,158.179,166.3773,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,10,21,0.897853,4320,4431,2083.3333,2136.8634,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,17,16,0.883784,355,342,171.1998,164.9306,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,12,15,0.868081,1897,1714,914.8341,826.5818,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,2,17,0.864537,19885,22660,9589.6026,10927.8549,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,23,4,0.786517,89,70,42.9205,33.7577,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,21,23,0.650794,90,118,43.4028,56.9059,0.44,seg_large_r672_auto
ZAZA-B_008_jpg.rf.92ad451b5359143319a46e599a0239d1.jpg,TP,13,8,0.54912,14572,8214,7027.392,3961.2269,0.44,seg_large_r672_auto
