Image,Type,IoU,GT_Area_um2,AI_Area_um2,Area_Err_%
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.9068,535.5557,548.8969,2.49
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.9034,497.3268,518.6024,4.28
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.9015,610.929,628.9591,2.95
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8911,732.0993,764.196,4.38
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8905,960.3882,1001.1372,4.24
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8892,588.2026,623.1859,5.95
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8881,843.5403,879.2416,4.23
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8849,1329.6871,1368.275,2.9
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.884,265.7923,273.0089,2.71
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8836,521.848,511.3859,-2.0
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8829,573.0591,598.3057,4.41
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.882,601.1923,641.5824,6.72
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8783,732.0993,770.3282,5.22
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8777,311.5967,319.5311,2.55
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8751,446.4746,490.1103,9.77
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8744,786.556,827.6715,5.23
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8743,568.3703,566.568,-0.32
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8671,932.6214,992.4849,6.42
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8631,491.9125,538.8012,9.53
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8613,967.6047,983.1071,1.6
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8572,1038.6482,1160.9028,11.77
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8561,687.3793,735.7113,7.03
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.851,526.5369,566.927,7.67
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8381,324.9379,342.609,5.44
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8332,600.8259,690.9913,15.01
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.8241,1075.7927,974.0958,-9.45
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.7912,144.2557,118.6501,-17.75
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.7844,286.709,316.2856,10.31
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.7717,184.2868,199.0713,8.02
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.7487,124.4233,121.5367,-2.32
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.7418,76.8167,56.9843,-25.82
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.7137,875.637,1199.1317,36.94
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.6875,3518.776,2612.1266,-25.77
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.6528,1850.4508,1337.2551,-27.73
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0.6456,59.1456,63.109,6.71
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,0.4692,,815.0482,
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,0.2679,,549.6148,
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,0.4811,,821.1803,
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,0.2705,,1017.0061,
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,0.1204,,159.0402,
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,0.0,11.18,,
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,0.0,9.7367,,
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,0.0,515.3569,,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9577,4646.1463,4681.8475,0.77
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9536,4105.5428,4092.5605,-0.32
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9482,4403.0729,4579.0663,4.0
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9459,4481.3329,4495.7584,0.32
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9374,604.7969,610.929,1.01
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.934,3601.007,3809.097,5.78
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9319,2601.6645,2711.6623,4.23
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9318,1470.6972,1490.1706,1.32
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9283,3960.2028,4086.0694,3.18
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9234,2797.4977,2970.9635,6.2
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9208,1414.7972,1481.5183,4.72
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9206,1735.7642,1795.9941,3.47
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9205,932.255,974.4548,4.53
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9061,2183.3231,2311.7099,5.88
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.9041,626.4315,648.7915,3.57
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8927,1459.8762,1523.7106,4.37
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8875,1167.7603,1197.6883,2.56
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8829,742.5614,695.6802,-6.31
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8786,1047.3005,1107.1715,5.72
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8755,715.5125,756.987,5.8
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8729,433.1334,459.8158,6.16
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8664,942.717,992.4849,5.28
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8645,462.7024,514.9979,11.3
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8645,309.069,306.1824,-0.93
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8599,418.7078,443.229,5.86
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.8515,1014.8449,1115.8238,9.95
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.7639,135.9623,149.6699,10.08
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0.7163,93.4035,85.469,-8.49
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,0.8712,,4452.1153,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,0.6109,,2903.8835,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,0.4042,,1317.0638,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,0.3546,,1696.8174,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,0.4236,,1866.6786,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,0.635,,1356.3696,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,0.5259,,2225.1565,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FN,0.0,2967.7179,,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FN,0.0,381.9223,,
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FN,0.0,150.3878,,
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9411,771.0536,808.916,4.91
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9309,1863.0741,1924.3809,3.29
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9291,898.356,936.2259,4.22
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9286,1886.8774,1962.2508,3.99
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9275,3699.0993,3871.4882,4.66
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9242,825.5103,839.9358,1.75
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9207,1571.3172,1580.3285,0.57
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9198,1951.7887,2029.3308,3.97
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9186,980.2205,1033.9593,5.48
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9177,615.2515,628.2337,2.11
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9172,1216.8028,1279.1939,5.13
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.916,1535.2496,1605.9341,4.6
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9157,1118.7104,1143.2317,2.19
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9128,2021.3963,2093.5242,3.57
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9075,727.4104,715.8715,-1.59
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9068,1632.983,1759.9339,7.77
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9058,1376.9273,1373.6817,-0.24
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9049,1147.5616,1150.4482,0.25
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.9044,1553.2797,1616.3962,4.06
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8994,702.8892,747.9682,6.41
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.899,1639.833,1655.7019,0.97
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8962,1843.2417,1891.9252,2.64
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8938,728.8537,756.628,3.81
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8931,381.5558,372.1856,-2.46
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8928,694.9548,687.3793,-1.09
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8859,197.9944,183.5689,-7.29
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8795,934.7826,972.6525,4.05
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8778,1594.0362,1693.2129,6.22
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8759,633.648,657.8103,3.81
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8672,1682.7508,1836.3842,9.13
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8585,404.6412,415.0958,2.58
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.84,293.2002,283.4635,-3.32
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8112,84.0257,68.1643,-18.88
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.8065,394.9045,467.0323,18.26
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.7987,106.3857,99.8946,-6.1
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.6729,80.4212,80.0623,-0.45
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.546,3459.6304,2042.313,-40.97
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0.5421,2845.8223,1676.2597,-41.1
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FP,0.3705,,755.5437,
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FP,0.546,,939.4715,
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FP,0.5596,,1122.6739,
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FN,0.0,1087.6981,,
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FN,0.0,52.2955,,
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FN,0.0,34.6243,,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9407,17469.1127,17350.0962,-0.68
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9391,2712.7466,2749.5322,1.36
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9333,11323.0591,11319.8136,-0.03
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9308,3142.627,3162.4668,0.63
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9186,379.0357,411.1323,8.47
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9159,3596.3181,3557.7303,-1.07
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9119,1396.0417,1374.4071,-1.55
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9096,675.4814,687.3793,1.76
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.9069,1958.6463,2061.0685,5.23
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.905,2842.2177,2619.7021,-7.83
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.8935,711.549,749.7704,5.37
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.8581,8772.6057,7599.0722,-13.38
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.853,512.4703,483.2602,-5.7
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.8488,732.0993,802.7913,9.66
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.8218,2419.5464,2217.581,-8.35
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.772,2661.1765,2205.3242,-17.13
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.7322,232.9777,231.168,-0.77
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.7087,150.3878,166.9746,11.03
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0.6351,134.16,127.6689,-4.84
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FP,0.6072,,7416.2287,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FP,0.0965,,284.5478,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FP,0.0749,,726.3336,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FP,0.2116,,2031.851,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FN,0.0,9117.735,,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FN,0.0,3717.4883,,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FN,0.0,2229.1275,,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FN,0.0,1122.6739,,
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,FN,0.0,49.7678,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9646,4427.5941,4310.3873,-2.65
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9564,4654.7986,4526.7708,-2.75
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9424,2342.3633,2305.5777,-1.57
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9386,2473.6367,2442.6243,-1.25
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9374,1284.6082,1280.9962,-0.28
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9359,1019.8927,1026.3838,0.64
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9313,4917.3454,4809.8753,-2.19
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9226,429.8878,420.869,-2.1
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9149,474.9668,474.6078,-0.08
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9132,825.5103,820.096,-0.66
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9113,987.0781,956.7837,-3.07
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.9086,1922.5786,1933.3997,0.56
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8952,3952.9937,3717.1294,-5.97
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8937,1128.0882,1171.3649,3.84
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8856,1358.1793,1388.4663,2.23
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8846,2290.0753,2092.4398,-8.63
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8837,521.1301,518.2435,-0.55
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8812,1464.2061,1368.9929,-6.5
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8706,549.6148,545.2923,-0.79
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8666,567.6523,598.3057,5.4
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8654,4257.015,4057.9362,-4.68
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8648,760.9504,751.5802,-1.23
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.8533,1099.237,938.0282,-14.67
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.6397,3158.8548,3384.257,7.14
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.5948,522.207,333.5903,-36.12
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,TP,0.5686,5820.3903,3331.2437,-42.77
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,0.3816,,2292.5955,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,0.1453,,2177.5499,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,0.3505,,3152.3637,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,0.4994,,4661.6487,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FP,0.3041,,4658.7696,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,19.1144,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,8870.6981,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,2766.4779,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,15.1435,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,31.3788,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,10.0957,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,15.5099,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,15.8689,,
TORDILHA-D_006_jpg.rf.d879d44ef1add0b327aa39f6650afc47.jpg,FN,0.0,14750.5929,,
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9535,1376.9273,1367.916,-0.65
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9394,1128.8061,1122.6739,-0.54
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9336,2252.2054,2243.553,-0.38
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9325,1331.4894,1374.0407,3.2
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9322,3062.5647,2998.3713,-2.1
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.93,2184.041,2172.5021,-0.53
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9255,1159.1005,1163.0715,0.34
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9246,667.188,685.577,2.76
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9245,737.8725,759.8736,2.98
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9218,731.3814,740.7591,1.28
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9211,1107.5304,1097.7937,-0.88
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.917,790.8859,799.1793,1.05
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9166,3413.8336,3470.4515,1.66
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9126,1409.3904,1446.1685,2.61
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9086,752.2981,768.167,2.11
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9079,1225.8216,1231.2283,0.44
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9069,534.4713,536.9915,0.47
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9065,2996.2101,3152.0047,5.2
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9062,1423.0906,1502.0685,5.55
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.9017,1104.6438,1107.8894,0.29
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.8982,2416.6598,2458.1343,1.72
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.8892,495.5245,512.8292,3.49
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.8781,485.0624,515.3569,6.25
TORDILHA-G_009_jpg.rf.b279af9f6892d54790621c0f5458daf3.jpg,TP,0.8733,337.9202,349.8256,3.52
