Image,Match_Type,AI_Index,GT_Index,IoU,GT_Area_px,AI_Area_px,GT_Area_um2,AI_Area_um2,Conf,Half_Mode,Tag
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,0,2,0.920315,6501,6440,2344.53,2322.5309,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,6,10,0.918728,7305,7663,2634.4857,2763.5953,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,1,0,0.904943,718,785,258.9405,283.1035,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,7,7,0.903407,5044,5124,1819.0754,1847.9267,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,3,1,0.881726,14291,15540,5153.9268,5604.368,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,8,3,0.857843,194,185,69.9644,66.7187,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,9,9,0.832776,8005,8446,2886.9347,3045.9776,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,4,4,0.827848,36652,41048,13218.23,14803.6098,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,TP,2,6,0.727564,22146,29059,7986.7653,10479.8795,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,FP,5,-1,0.0,0,211,0,76.0953,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,FP,11,-1,0.0,0,173,0,62.391,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,FP,12,-1,0.0,0,65291,0,23546.6402,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,FN,-1,5,0.0,14099,0,5084.6837,0,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,FN,-1,8,0.0,14572,0,5255.2671,0,0.46,False,baseline
ROSILHA-M-G_005_jpg.rf.afae2fb85329c0fe56679d51ca1c64fd.jpg,FN,-1,12,0.0,6834,0,2464.6236,0,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,0,16,0.9474,4793,4870,1728.5544,1756.3238,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,1,14,0.939137,3628,3700,1308.4071,1334.3733,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,16,12,0.935118,4162,4368,1500.9896,1575.2818,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,6,1,0.929452,5049,5125,1820.8786,1848.2874,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,7,2,0.921339,6749,7027,2433.9691,2534.2274,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,2,9,0.920643,5666,5806,2043.3944,2093.8842,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,9,7,0.916459,2635,2756,950.2902,993.9278,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,5,10,0.907731,1860,1965,670.793,708.6604,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,3,0,0.90417,2501,2705,901.9643,975.5351,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,10,15,0.903948,1578,1653,569.0922,596.1403,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,4,8,0.90302,2770,2901,998.9767,1046.2208,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,8,6,0.89611,1859,1992,670.4324,718.3977,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,14,3,0.887976,2118,2247,763.8385,810.3613,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,12,4,0.88559,3495,3427,1260.4418,1235.9182,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,TP,11,5,0.776445,766,863,276.2514,311.2336,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,FP,13,-1,0.0,0,218,0,78.6199,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,FP,15,-1,0.0,0,499,0,179.9601,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,FN,-1,11,0.0,7031,0,2535.67,0,0.46,False,baseline
ROSILHA-M-G_017_jpg.rf.85fc7b8a7b63a2cbb64907a1c82d5d51.jpg,FN,-1,13,0.0,3966,0,1430.3039,0,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,43,33,0.934479,9757,10172,3518.7785,3668.4447,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,12,4,0.928537,1966,2055,709.0211,741.1182,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,1,36,0.922345,5492,5821,1980.6428,2099.2938,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,10,21,0.918327,1854,1998,668.6292,720.5616,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,46,41,0.917874,400,394,144.2565,142.0927,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,2,38,0.917457,4084,4209,1472.8596,1517.9398,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,3,26,0.911803,2091,2266,754.1012,817.2135,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,11,24,0.911635,2548,2644,918.9144,953.536,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,15,37,0.908673,5944,6094,2143.6527,2197.7489,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,28,28,0.907744,1379,1454,497.3245,524.3727,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,4,3,0.904152,1795,1920,647.3514,692.4315,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,24,9,0.902868,3096,3075,1116.5459,1108.9724,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,19,10,0.899191,1485,1567,535.5525,565.1251,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,7,22,0.898305,1694,1778,610.9266,641.2205,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,0,25,0.893979,1447,1447,521.8481,521.8481,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,5,31,0.89204,2030,2106,732.1021,759.5109,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,6,7,0.890909,2339,2445,843.5403,881.7683,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,8,23,0.889962,2663,2816,960.3882,1015.5663,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,40,30,0.888692,3687,3779,1329.685,1362.864,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,33,45,0.886537,1576,1633,568.3709,588.9275,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,9,8,0.885797,1589,1664,573.0593,600.1073,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,29,39,0.88381,2683,2716,967.601,979.5022,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,13,35,0.878763,2181,2313,786.559,834.1637,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,27,32,0.878639,2586,2770,932.6188,998.9767,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,21,17,0.877633,2030,2159,732.1021,778.6249,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,22,46,0.873037,1364,1498,491.9149,540.2409,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,23,40,0.87125,737,760,265.7927,274.0875,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,14,1,0.870472,1631,1777,588.2062,640.8598,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,20,29,0.867865,864,903,311.5942,325.6592,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,26,47,0.863148,2880,3192,1038.6474,1151.1675,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,18,16,0.857042,1238,1399,446.4741,504.5374,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,17,34,0.852851,1460,1562,526.5365,563.3219,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,16,6,0.852352,1906,2071,687.3826,746.8884,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,39,19,0.83948,2428,2809,875.6374,1013.0418,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,45,43,0.836317,1429,1443,515.3566,520.4056,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,25,27,0.828322,901,984,324.9379,354.8711,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,36,0,0.825731,2983,2821,1075.7934,1017.3695,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,32,18,0.82005,1666,1965,600.8286,708.6604,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,35,42,0.792627,213,176,76.8166,63.4729,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,34,2,0.779412,795,899,286.7099,324.2166,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,44,15,0.773585,164,212,59.1452,76.456,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,31,44,0.736181,345,346,124.4213,124.782,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,30,12,0.735726,511,553,184.2878,199.4347,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,TP,38,20,0.651293,5131,3748,1850.4512,1351.6841,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,37,-1,0.0,0,1555,0,560.7974,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,41,-1,0.0,0,2289,0,825.5082,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,42,-1,0.0,0,2296,0,828.0328,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FP,47,-1,0.0,0,2889,0,1041.8931,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,5,0.0,4453,0,1605.9363,0,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,11,0.0,31,0,11.1799,0,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,13,0.0,27,0,9.7373,0,0.46,False,baseline
TORDILHA-B_009_jpg.rf.5902113a7929ec9592dc2b09471de461.jpg,FN,-1,14,0.0,1667,0,601.1893,0,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,1,11,0.956749,12883,12905,4646.1436,4654.0778,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,5,26,0.955563,11384,11236,4105.5421,4052.1672,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,4,14,0.954359,12209,12541,4403.0713,4522.8043,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,18,28,0.947869,7757,8011,2797.4956,2889.0986,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,3,10,0.937885,9985,10450,3601.0048,3768.7031,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,15,15,0.936885,1677,1668,604.7957,601.5499,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,12,18,0.936814,7214,7438,2601.6674,2682.4511,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,2,17,0.92965,2585,2654,932.2581,957.1424,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,28,24,0.924303,10981,11237,3960.2036,4052.5278,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,0,13,0.923918,4078,4014,1470.6958,1447.6147,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,30,9,0.922418,12426,12279,4481.3306,4428.3162,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,6,5,0.92154,3923,4061,1414.7964,1464.5649,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,11,4,0.919685,4813,4939,1735.7672,1781.2081,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,13,7,0.898658,4048,4158,1459.8765,1499.5471,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,9,16,0.892619,6054,6460,2183.3233,2329.7437,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,14,0,0.891789,1737,1742,626.4342,628.2374,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,7,25,0.890124,2904,3048,1047.3028,1099.2351,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,8,20,0.885459,3238,3297,1167.757,1189.0348,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,23,30,0.884706,2059,1946,742.5607,701.8082,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,10,8,0.875569,1201,1271,433.1304,458.3753,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,16,12,0.874771,1984,2103,715.5126,758.4289,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,21,22,0.865279,857,846,309.0697,305.1026,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,19,3,0.863354,1283,1417,462.703,511.0289,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,17,2,0.856147,2814,3044,1014.845,1097.7925,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,20,1,0.833333,377,382,135.9618,137.765,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,22,23,0.832453,1161,1267,418.7047,456.9327,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,26,29,0.720307,259,190,93.4061,68.5219,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,TP,29,6,0.538097,8229,4771,2967.7184,1720.6203,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,24,-1,0.0,0,3666,0,1322.1115,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,25,-1,0.0,0,7963,0,2871.7878,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FP,27,-1,0.0,0,4604,0,1660.3932,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FN,-1,19,0.0,2614,0,942.7167,0,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FN,-1,21,0.0,1059,0,381.9193,0,0.46,False,baseline
TORDILHA-B_010_jpg.rf.698124083a3806b10e86f6304c2b5ce1.jpg,FN,-1,27,0.0,417,0,150.3875,0,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,8,6,0.932397,2138,2264,771.0514,816.4922,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,0,20,0.928275,2491,2617,898.3578,943.7986,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,4,12,0.927835,4357,4432,1571.3147,1598.3629,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,24,9,0.925466,5166,5374,1863.0736,1938.0871,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,15,15,0.925148,5412,5673,1951.7915,2045.9189,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,5,26,0.925143,4257,4487,1535.2506,1618.1981,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,21,31,0.924638,5232,5392,1886.876,1944.5786,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,25,30,0.923459,4528,4770,1632.9845,1720.2596,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,30,5,0.922793,2289,2393,825.5082,863.0149,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,3,27,0.922369,5605,5885,2021.3952,2122.3749,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,26,17,0.920372,10257,10821,3699.0992,3902.501,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,13,22,0.919069,1706,1756,615.2543,633.2864,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,2,32,0.917316,3374,3513,1216.8042,1266.9334,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,23,18,0.916088,3182,3166,1147.561,1141.7908,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,17,4,0.915839,3818,3899,1376.929,1406.141,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,6,25,0.913103,2718,2874,980.2234,1036.4835,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,14,3,0.907351,3102,3177,1118.7098,1145.7579,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,27,8,0.905408,4547,4578,1639.8366,1651.0165,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,12,16,0.904405,1949,2115,702.8902,762.7567,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,34,21,0.900878,5111,5283,1843.2384,1905.2688,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,32,10,0.897353,4307,4510,1553.2826,1626.4929,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,1,7,0.894712,2021,2064,728.8564,744.364,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,16,33,0.884615,549,529,197.9921,190.7793,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,10,14,0.883767,1927,1914,694.9561,690.2677,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,11,1,0.88056,2592,2651,934.7826,956.0604,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,7,24,0.878144,4420,4766,1594.0351,1718.8171,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,9,19,0.873575,1757,1859,633.647,670.4324,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,22,29,0.857303,4666,5265,1682.753,1898.7772,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,35,39,0.851852,813,837,293.2015,301.8569,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,20,34,0.85159,1058,1038,381.5587,374.3458,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,19,2,0.842274,1122,1179,404.6397,425.1963,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,33,35,0.817391,295,332,106.3893,119.7329,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,39,40,0.811159,233,189,84.0295,68.1612,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,18,23,0.768116,1095,1345,394.9024,485.0627,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,28,11,0.709302,223,218,80.423,78.6199,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,31,0,0.545509,9593,5757,3459.6334,2076.2127,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,TP,29,28,0.544219,7891,4716,2845.8216,1700.7851,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FP,36,-1,0.0,0,1881,0,678.3666,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FP,37,-1,0.0,0,1014,0,365.6904,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FP,38,-1,0.0,0,1689,0,609.1234,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FN,-1,13,0.0,3016,0,1087.6946,0,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FN,-1,36,0.0,145,0,52.293,0,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FN,-1,37,0.0,96,0,34.6216,0,0.46,False,baseline
TORDILHA-B_012_jpg.rf.0b5caafb1952d960be9aa54f5506bf96.jpg,FN,-1,38,0.0,2017,0,727.4138,0,0.46,False,baseline
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,8,2,0.941027,31397,31205,11323.0593,11253.8161,0.46,False,baseline
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,0,16,0.93941,7522,7522,2712.7449,2712.7449,0.46,False,baseline
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,13,18,0.926704,8714,8609,3142.6295,3104.7621,0.46,False,baseline
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,1,11,0.923131,5431,5577,1958.6436,2011.2973,0.46,False,baseline
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,2,7,0.915157,9972,9486,3596.3164,3421.0447,0.46,False,baseline
TORDILHA-D_001_jpg.rf.36e39c15aad81283f9bcc0f8afcd649f.jpg,TP,15,17,0.909363,3871,3797,1396.043,1369.3556,0.46,False,baseline
